autor,titulo,seccion,fecha,es_sindicado,error,ruta,vistas
Elba Reyes,Todo sobre la muñeca L.O.L. Surprise de Rosalía: Precio oficial y cómo conseguirla antes de que se agote,trends,2026-07-08T15:16:19-04:00,False,,/mercado-women/trends/todo-sobre-la-muneca-l-o-l-surprise-de-rosalia-precio-oficial-y-como-conseguirla-antes-de-que-se-agote/,83
Rodrigo Muñoz,AMD invertirá US$5.000 millones en Anthropic para competir con Nvidia en IA,artificial intelligence,2026-07-24T18:43:54-04:00,False,,/technology/artificial-intelligence/amd-invertira-us5-000-millones-en-anthropic-para-competir-con-nvidia-en-ia/,83
SIN_AUTOR,,,,False,,/rankings_cat/mejores-empresas-para-trabajar-region-norte/,83
Jhojhanni Fiorini,Resultados de la lotería nacional del lunes 13 de abril de 2026,actualidad,2026-04-14T08:44:56-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-del-lunes-13-de-abril-de-2026/,82
Gabriel Rico Albarrán,La Commonwealth. Que países la conforman,actualidad,2023-05-04T10:19:05-04:00,False,,/actualidad/commonwealth-que-paises-la-conforman/,82
Jhojhanni Fiorini,Resultados de la lotería nacional del lunes 06 de abril de 2026,actualidad,2026-04-07T09:08:40-04:00,False,,/actualidad/resultados-de-la-loteria-nacional-del-lunes-06-de-abril-de-2026/,82
Jhojhanni Fiorini,Resultados de la lotería de este sábado 23 de mayo de 2026,actualidad,2026-05-24T08:43:50-04:00,False,,/actualidad/resultados-de-la-loteria-de-este-sabado-23-de-mayo-de-2026/,82
Jhojhanni Fiorini,Las 20 carreras mejor pagadas del mundo en 2026: hasta US$ 370.000 al año,empresas,2026-02-18T11:34:35-04:00,False,,/empresas/las-20-carreras-mejor-pagadas-del-mundo-en-2026-hasta-us-370-000-al-ano/,82
Jhojhanni Fiorini,Cómo evitar que entren cucarachas por la puerta de tu casa: métodos efectivos que sí funcionan,salud,2026-02-18T13:20:01-04:00,False,,/medihealth/salud/como-evitar-que-entren-cucarachas-por-la-puerta-de-tu-casa-metodos-efectivos-que-si-funcionan/,82
Gabriel Rico Albarrán,Las empresas militares privadas más activas,de la revista,2023-10-21T08:29:53-04:00,False,,/mercado/las-empresas-militares-privadas-mas-activas/,82
Jhojhanni Fiorini,"Partidos del Mundial 2026 HOY, lunes 6 de julio: horarios en RD, canales TV y dónde ver fútbol en vivo",actualidad,2026-07-06T08:13:31-04:00,False,,/actualidad/partidos-del-mundial-2026-hoy-lunes-6-de-julio-horarios-en-rd-canales-tv-y-donde-ver-futbol-en-vivo/,82
Ana Sosa,La inédita reestructuración de la deuda de Venezuela,business,2026-07-03T09:31:41-04:00,True,,/business/la-inedita-reestructuracion-de-la-deuda-de-venezuela/,81
Jhojhanni Fiorini,"Canasta básica RD ronda RD$ 50,000: qué productos subieron más según el Banco Central",finanzas,2026-06-19T10:39:09-04:00,False,,/market-brief/finanzas/canasta-basica-rd-ronda-rd-50000-que-productos-subieron-mas-segun-el-banco-central/,81
Jhojhanni Fiorini,"¿Cuántas horas debes trabajar para ganar US$ 1,000? El ranking global por países",internacional,2026-07-06T15:33:43-04:00,False,,/money-invest/daily-news/cuantas-horas-debes-trabajar-para-ganar-us-1000-el-ranking-global-por-paises/,81
Andrea Mercedes,Qué está pasando en la Cumbre de la OTAN hoy: Las exigencias de Trump que sacuden la seguridad global,daily news,2026-07-08T17:10:25-04:00,False,,/money-invest/daily-news/que-esta-pasando-en-la-cumbre-de-la-otan-hoy-las-exigencias-de-trump-que-sacuden-la-seguridad-global/,81
Andrea Mercedes,Nuevas restricciones migratorias en EE.UU. 2026: ¿Cómo afectan a los ciudadanos de República Dominicana?,daily news,2026-07-17T16:15:16-04:00,False,,/money-invest/daily-news/restricciones-migratorias-eeuu-2026-dominicanos/,80
Ana Sosa,"Aunque la guerra en Irán termine, hacer negocios seguirá siendo más caro",business,2026-07-16T10:54:32-04:00,True,,/business/aunque-la-guerra-en-iran-termine-hacer-negocios-seguira-siendo-mas-caro/,80
SIN_AUTOR,,,,False,,/event/vision-emprendedora-2025/,80
Elba Reyes,"Cambio de cédula en RD: cómo actualizar dirección, estado civil y ocupación",daily news,2026-04-28T16:46:21-04:00,False,,/money-invest/daily-news/cambio-de-cedula-en-rd-como-actualizar-direccion-estado-civil-y-ocupacion/,80
Darling Gil,La ginecóloga que acompaña mujeres a reconectar con su cuerpo,medihealth,2026-04-16T17:08:39-04:00,False,,/empresas/brand-content/la-ginecologa-que-acompana-mujeres-a-reconectar-con-su-cuerpo/,80
Andrea Mercedes,VIDEO| Los festejos en el Obelisco por el pase de Argentina a la final del Mundial terminaron en vioencia y robos,sport business,2026-07-16T12:17:20-04:00,False,,/money-invest/daily-news/video-festejos-obelisco-final-mundial-violencia-robosargentina/,80
Andrea Mercedes,Tensión en el Caribe: Trump promete impedir que China se apodere del Canal de Panamá,daily news,2026-07-02T16:29:44-04:00,False,,/money-invest/daily-news/tension-en-el-caribe-trump-promete-impedir-que-china-se-apodere-del-canal-de-panama/,80
Jhojhanni Fiorini,Códigos secretos de Netflix: Cómo desbloquear las categorías ocultas y mejorar la calidad de video,devices,2026-07-18T07:28:07-04:00,False,,/technology/devices/codigos-secretos-de-netflix-como-desbloquear-las-categorias-ocultas-y-mejorar-la-calidad-de-video/,80
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/travel/agencias-de-viaje-en-republica-dominicana-como-te-ayudan-y-a-cuales-acudir/,/travel/agencias-de-viaje-en-republica-dominicana-como-te-ayudan-y-a-cuales-acudir/,80
Andrea Mercedes,¿Cuánto cuesta vivir en RD según tu región e ingresos? La canasta básica en mayo 2026,daily news,2026-06-19T16:44:01-04:00,False,,/money-invest/daily-news/cuanto-cuesta-vivir-en-rd-segun-tu-region-e-ingresos-la-canasta-basica-en-mayo-2026/,80
Elba Reyes,Precio del dólar hoy en República Dominicana este martes 21 de julio de 2026,república dominicana,2026-07-21T08:50:10-04:00,False,,/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-martes-21-de-julio-de-2026/,80
Jhojhanni Fiorini,¿Por qué te pueden negar la visa americana? El comunicado oficial de la embajada que tumba los mitos más comunes,internacional,2026-07-09T15:09:50-04:00,False,,/money-invest/daily-news/por-que-te-pueden-negar-la-visa-americana-el-comunicado-oficial-de-la-embajada-que-tumba-los-mitos-mas-comunes/,79
Edwin Lozada,Argentina vs. Argelia: a qué hora juega Messi en República Dominicana y dónde verlo en vivo,actualidad,2026-06-16T08:05:51-04:00,False,,/actualidad/argentina-vs-argelia-a-que-hora-juega-messi-en-republica-dominicana-y-donde-verlo-en-vivo/,79
Karime Rivas,Raquelle Pedraza: la mexicana que intervino el vestuario de Shakira para la final del Mundial,executive profiles,2026-07-21T20:26:23-04:00,False,,/mercado-women/executive-profiles/raquelle-pedraza-intervino-vestuario-shakira-en-la-final/,78
Rodrigo Muñoz,China responde a los nuevos aranceles de EE. UU. y acusa a Washington de manipulación política,money invest,2026-07-27T13:51:50-04:00,False,,/money-invest/china-responde-a-los-nuevos-aranceles-de-ee-uu-y-acusa-a-washington-de-manipulacion-politica/,78
Gabriel Rico Albarrán,"Con nuevas características, así luce el billete renovado de RD $2,000",actualidad,2021-12-02T11:19:01-04:00,False,,/actualidad/billete-2000-pesos-caracteristicas-seguridad-banco-central/,78
Jhojhanni Fiorini,Las empresas más valiosas de Europa por capitalización bursátil en 2026,empresas,2026-02-05T17:30:39-04:00,False,,/empresas/las-empresas-mas-valiosas-de-europa-por-capitalizacion-bursatil-en-2026/,78
Ana Sosa,Europa mantiene su sistema biométrico de fronteras pese a las críticas de aerolíneas y aeropuertos,business,2026-07-09T10:16:18-04:00,True,,/business/europa-mantiene-su-sistema-biometrico-de-fronteras-pese-a-las-criticas-de-aerolineas-y-aeropuertos/,78
Andrea Mercedes,Cómo sacar la nueva cédula en RD: JCE abre plataforma para citas online,daily news,2026-04-09T14:08:31-04:00,False,,/money-invest/daily-news/como-sacar-la-nueva-cedula-en-rd-jce-abre-plataforma-para-citas-online/,78
Jhojhanni Fiorini,Industrias Macier: 40 años de innovación dominicana,brand content,2024-08-27T15:45:48-04:00,False,,/vision-emprendedora/industrias-macier-40-anos-de-innovacion-dominicana/,78
Jhojhanni Fiorini,India supera a China como el país con más habitantes del mundo,internacional,2025-10-28T16:14:48-04:00,False,,/money-invest/internacional-economia/india-supera-a-china-como-el-pais-con-mas-habitantes-del-mundo/,78
Ana Sosa,Dentro del mundo de fantasía de Donald Trump,política,2026-07-06T09:13:15-04:00,True,,/politica/dentro-del-mundo-de-fantasia-de-donald-trump/,78
Andrea Mercedes,Luis Abinader anuncia que el Gobierno publicará la fórmula para fijar los precios de los combustibles,daily news,2026-07-13T13:09:03-04:00,False,,/money-invest/daily-news/formula-precios-combustibles-abinader-rd/,78
Jhojhanni Fiorini,El fenómeno de El Niño amenaza al cacao: ¿subirá el precio del chocolate en República Dominicana?,finanzas,2026-06-23T08:31:37-04:00,False,,/market-brief/finanzas/el-fenomeno-de-el-nino-amenaza-al-cacao-subira-el-precio-del-chocolate-en-republica-dominicana/,77
Elba Reyes,"Las 7 obras de arte más caras del mundo en 2026: valor, historia y mercado",lifestyle,2026-01-13T09:29:18-04:00,False,,/lifestyle/las-7-obras-de-arte-mas-caras-del-mundo-en-2026-valor-historia-y-mercado/,77
Miguel Vega,Terremoto en Japón paraliza fábricas de chips y amenaza la cadena mundial de semiconductores,internacional,2026-07-30T13:33:35-04:00,False,,/empresas/terremoto-en-japon-paraliza-fabricas-de-chips-y-amenaza-la-cadena-mundial-de-semiconductores/,77
Rodrigo Muñoz,"Capacidad para 12,000 personas, tecnología de punta: Así será Arena de Santo Domingo",lifestyle,2025-06-04T14:02:05-04:00,False,,/lifestyle/capacidad-para-12000-personas-tecnologia-de-punta-asi-sera-arena-de-santo-domingo/,76
Ana Sosa,Estados Unidos anuncia aranceles del 50 % a productos canadienses y eleva la tensión comercial,business,2026-07-22T11:50:37-04:00,True,,/business/estados-unidos-anuncia-aranceles-del-50-a-productos-canadienses-y-eleva-la-tension-comercial/,76
Ana Sosa,¿Por qué la nueva gira de Karol G es mucho más que una serie de conciertos?,business,2026-06-27T07:00:50-04:00,True,,/business/que-hay-detras-del-modelo-innovador-de-live-nation-entertainment-lo-que-la-proxima-gira-de-karol-g-va-a-revelar-en-america-latina/,76
Darling Gil,"Disciplina Corporativa, Compliance y nuevo Código Penal ¿Está su empresa lista para el nuevo Código Penal?",brand content,2026-06-03T19:30:10-04:00,False,,/empresas/brand-content/disciplina-corporativa-compliance-y-nuevo-codigo-penal-esta-su-empresa-lista-para-el-nuevo-codigo-penal/,76
Elba Reyes,"Estas 5 carreras universitarias están saturadas en RD y ganan menos que otras, según ANJE",empresas,2026-02-04T17:41:27-04:00,False,,/empresas/estas-5-carreras-universitarias-estan-saturadas-en-rd-y-ganan-menos-que-otras-segun-anje/,76
Ashley Presinal,Se puede armonizar la vida profesional y empresarial con la familia,sector fondo de pensiones,2026-03-06T17:28:46-04:00,False,,/empresas/liderazgo-femenino-sistema-pensiones-kirsis-jaquez/,76
SIN_AUTOR,,,,False,404 Client Error: Not Found for url: https://revistamercado.do/entertainment/spots-para-ver-juegos-de-laliga-en-republica-dominicana/,/entertainment/spots-para-ver-juegos-de-laliga-en-republica-dominicana/,76
Elba Reyes,Las 10 ciudades con mejor calidad de vida en el mundo para vivir y trabajar,experiencias,2026-07-13T16:22:52-04:00,False,,/lifestyle/experiencias/las-10-ciudades-con-mejor-calidad-de-vida-en-el-mundo-para-vivir-y-trabajar/,76
Elba Reyes,Ultra-lujo en el Caribe: Los 5 resorts más caros de República Dominicana en 2026,experiencias,2026-06-01T12:29:00-04:00,False,,/lifestyle/experiencias/ultra-lujo-en-el-caribe-los-5-resorts-mas-caros-de-republica-dominicana-en-2026/,76
Jhojhanni Fiorini,Los celulares que prefieren los magnates tecnológicos y por qué no todos usan iPhone,lifestyle,2026-02-26T15:20:00-04:00,False,,/lifestyle/los-celulares-que-prefieren-los-magnates-tecnologicos-y-por-que-no-todos-usan-iphone/,76
Jhojhanni Fiorini,Banco BHD avanza en su transformación digital,brand content,2025-04-09T14:36:37-04:00,False,,/money-invest/banco-bhd-avanza-en-su-transformacion-digital/,76
Andrea Mercedes,¿Por qué se reactivaron las exportaciones de larimar y cuáles son las reglas para su comercialización?,daily news,2026-07-21T12:35:06-04:00,False,,/money-invest/daily-news/exportaciones-larimar-reglas-comercializacion/,76
Andrea Mercedes,Los precios del petróleo se disparan a nivel mundial por la guerra en Medio Oriente,daily news,2026-07-14T15:19:29-04:00,False,,/money-invest/daily-news/precios-petroleo-guerra-medio-oriente-ormuz/,76
Andrea Mercedes,¿Qué pasó con las viviendas que construyó Hugo Chávez tras el terremoto en Venezuela?,daily news,2026-06-29T15:35:45-04:00,False,,/money-invest/daily-news/que-paso-con-las-viviendas-que-construyo-hugo-chavez-tras-el-terremoto-en-venezuela/,76
Elba Reyes,Precio del iPhone 18 Pro: Por qué el próximo gama alta de Apple costaría menos de lo esperado,devices,2026-06-24T15:28:30-04:00,False,,/technology/devices/precio-del-iphone-18-pro-por-que-el-proximo-gama-alta-de-apple-costaria-menos-de-lo-esperado/,76
Elba Reyes,"WhatsApp ya no es 100% gratis, estos son los cambios que tendrá la app en el  2026",technology,2026-03-02T12:00:36-04:00,False,,/technology/whatsapp-ya-no-es-100-gratis-estos-son-los-cambios-que-tendra-la-app-en-el-2026/,76
Ana Sosa,4 instrucciones que pueden revelarte lo que los chatbots realmente saben de ti,artificial intelligence,2026-07-28T11:03:38-04:00,True,,/business/4-instrucciones-que-pueden-revelarte-lo-que-los-chatbots-realmente-saben-de-ti/,75
Ana Sosa,El capitalismo de Elon Musk que Adam Smith no aprobaría,business,2026-07-13T10:03:22-04:00,True,,/business/el-capitalismo-de-elon-musk-que-adam-smith-no-aprobaria/,75
SIN_AUTOR,,,,False,,/cover-story/conoce-a-los-emprendedores-que-estan-transformando-la-republica-dominicana/,75
Darling Gil,"Cultura laboral, IA, bienestar y habilidades blandas",mejores empresas para trabajar,2026-06-30T09:37:09-04:00,False,,/ediciones-especiales/cultura-laboral-ia-bienestar-y-habilidades-blandas/,75
Jhojhanni Fiorini,La demanda de Apple amenaza los planes secretos de OpenAI de lanzar un rival para el iPhone,empresas,2026-07-14T18:11:59-04:00,False,,/empresas/la-demanda-de-apple-amenaza-los-planes-secretos-de-openai-de-lanzar-un-rival-para-el-iphone/,75
Darling Gil,Reconocimiento a la excelencia,sector industrias,2026-06-12T16:04:41-04:00,False,,/empresas/brand-content/reconocimiento-a-la-excelencia/,75
Elba Reyes,"Éxodo de lujo: El boom inmobiliario de USD 3,200 millones que transforma la costa de Florida con capital de California",experiencias,2026-07-23T12:08:05-04:00,False,,/lifestyle/experiencias/exodo-de-lujo-el-boom-inmobiliario-de-usd-3200-millones-que-transforma-la-costa-de-florida-con-capital-de-california/,75
Andrea Mercedes,Tragedia nacional: El devastador balance de muetos tras los sismos que azotaron Venezuela,daily news,2026-07-07T12:28:08-04:00,False,,/money-invest/daily-news/tragedia-nacional-el-devastador-balance-de-muetos-tras-los-sismos-que-azotaron-venezuela/,75
Jhojhanni Fiorini,¿Puede Cristiano Ronaldo ganar el Mundial 2026 a los 41 años?,sport business,2026-06-17T12:45:40-04:00,False,,/empresas/sport-business/puede-cristiano-ronaldo-ganar-el-mundial-2026-a-los-41-anos/,75
Rodrigo Muñoz,Las 6 aperturas de hoteles de lujo en República Dominicana en 2025,hoteles,2025-06-20T10:47:12-04:00,False,,/lifestyle/hoteles/las-6-aperturas-de-hoteles-de-lujo-en-republica-dominicana-en-2025/,75
Elba Reyes,Las 10 ciudades de Estados Unidos donde se necesita un menor salario para cubrir el costo de vida,viajes,2026-07-13T16:21:22-04:00,False,,/lifestyle/viajes/las-10-ciudades-de-estados-unidos-donde-se-necesita-un-menor-salario-para-cubrir-el-costo-de-vida/,75
Jhojhanni Fiorini,Los 10 mejores libros de finanzas personales y negocios 2024,lifestyle,2024-09-11T18:05:09-04:00,False,,/lifestyle/los-10-mejores-libros-de-finanzas-personales-y-negocios-2024/,74
Gabriel Rico Albarrán,Exportaciones de Taiwán crecen 47.1 % por el boom de la IA,technology,2026-07-09T14:08:42-04:00,False,,/technology/exportaciones-de-taiwan-crecen-47-1-por-el-boom-de-la-ia/,74
Andrea Mercedes,¿Por qué el regreso a clases será más caro en 2026? Estas son las principales alzas,daily news,2026-07-22T10:20:22-04:00,False,,/money-invest/daily-news/regreso-clases-2026-aumento-costos-republica-dominicana/,74
Andrea Mercedes,Los precios de los alimentos bajan en el mundo: El impacto de la tregua EE. UU. e Irán,daily news,2026-07-03T16:57:16-04:00,False,,/money-invest/daily-news/los-precios-de-los-alimentos-bajan-en-el-mundo-el-impacto-de-la-tregua-ee-uu-e-iran/,74
Karime Rivas,¿Y si el autismo pudiera revertirse? La ciencia abre un camino inesperado,salud,2025-07-01T13:54:08-04:00,False,,/medihealth/salud/autismo-pudiera-revetirse/,74
Gabriel Rico Albarrán,Netflix actualiza sus precios. ¿Cuánto cuesta el servicio en RD?,actualidad,2023-10-19T12:27:42-04:00,False,,/actualidad/precios-netflix-rd-tarifas-mensuales-planes/,74
Rodrigo Muñoz,El yate de oro: La historia detrás del History Supreme,lifestyle,2024-09-20T12:05:03-04:00,False,,/lifestyle/el-yate-de-oro-la-historia-detras-del-history-supreme/,74
Andrea Mercedes,Resultados de Leidsa del sábado 9 de mayo de 2026,actualidad,2026-05-11T09:31:23-04:00,False,,/actualidad/resultados-de-leidsa-del-sabado-9-de-mayo-de-2026/,74
